instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 6, 1, 2, 2, 7, 4, 1, 4, 9, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.04756784439086914,0.4095158576965332,quantile_0.9,"[0, 7, 6, 1, 2, 2, 7, 4, 1, 4, 9, 0]",27.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 7, 2, 1, 1, 6, 6, 1, 4, 10, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.047644853591918945,0.3621981143951416,quantile_0.9,"[0, 11, 7, 2, 1, 1, 6, 6, 1, 4, 10, 0]",31.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 11, 2, 2, 1, 5, 7, 2, 5, 8, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.04797983169555664,0.22625994682312012,quantile_0.9,"[0, 6, 11, 2, 2, 1, 5, 7, 2, 5, 8, 0]",28.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 8, 7, 1, 3, 2, 8, 7, 2, 3, 7, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.04786205291748047,0.269899845123291,quantile_0.9,"[0, 8, 7, 1, 3, 2, 8, 7, 2, 3, 7, 0]",30.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 6, 1, 3, 1, 6, 6, 1, 4, 6, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.04775500297546387,0.4131321907043457,quantile_0.9,"[0, 9, 6, 1, 3, 1, 6, 6, 1, 4, 6, 0]",26.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 7, 2, 2, 2, 5, 3, 2, 3, 10, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.047905683517456055,0.3164358139038086,quantile_0.9,"[0, 6, 7, 2, 2, 2, 5, 3, 2, 3, 10, 0]",28.0
j10,6,inf,reactive_quantile_0.9,2,60,1,False,"[0, 1, 2, 3, 6, 10, 8, 6, 1, 6, 6, 0]",,,inf,inf,quantile_0.9,"[0, 2, 6, 5, 7, 12, 12, 6, 1, 11, 7, 0]",34.0
j10,7,40.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 1, 5, 10, 5, 3, 5, 2, 6, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 35, 29, 30, 29, 21, 40]",0.04699206352233887,0.3320140838623047,quantile_0.9,"[0, 11, 1, 5, 10, 5, 3, 5, 2, 6, 1, 0]",40.0
j10,7,45.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.049112796783447266,0.2762758731842041,quantile_0.9,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]",45.0
j10,7,42.0,reactive_quantile_0.9,2,60,1,True,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 36, 29, 30, 29, 21, 41]",0.04736018180847168,0.32151198387145996,quantile_0.9,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]",42.0
j10,7,40.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 35, 29, 30, 29, 21, 40]",0.04788398742675781,0.41409897804260254,quantile_0.9,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]",40.0
j10,7,45.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.047479867935180664,0.36716794967651367,quantile_0.9,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]",43.0
