,instance_folder,instance_id,sample,sample_durations,time_limit,obj_gap,obj_value,solve_time,solver_status
422,j10,43,2,"[0, 8, 1, 1, 7, 6, 7, 3, 3, 2, 4, 0]",10,0.0,25.0,0.00999999,Optimal
423,j10,43,3,"[0, 7, 1, 2, 6, 3, 6, 6, 2, 2, 3, 0]",10,0.0,24.0,0.00999999,Optimal
424,j10,43,4,"[0, 11, 1, 3, 6, 2, 12, 5, 3, 3, 4, 0]",10,0.0,29.0,0.00999999,Optimal
425,j10,43,5,"[0, 7, 1, 1, 5, 3, 9, 6, 3, 2, 3, 0]",10,0.0,24.0,0.00999999,Optimal
426,j10,43,6,"[0, 11, 1, 2, 7, 2, 10, 3, 3, 5, 5, 0]",10,0.0,29.0,0.00999999,Optimal
427,j10,43,7,"[0, 7, 1, 1, 6, 5, 12, 6, 2, 3, 6, 0]",10,0.0,29.0,0.00999999,Optimal
428,j10,43,8,"[0, 6, 1, 1, 7, 4, 7, 5, 1, 4, 3, 0]",10,0.0,24.0,0.0,Optimal
429,j10,43,9,"[0, 6, 1, 2, 6, 5, 6, 2, 2, 3, 7, 0]",10,0.0,25.0,0.00999999,Optimal
430,j10,44,0,"[0, 2, 7, 1, 3, 6, 6, 2, 2, 1, 6, 0]",10,0.0,27.0,0.0,Optimal
431,j10,44,1,"[0, 2, 8, 2, 7, 6, 5, 1, 1, 2, 8, 0]",10,0.0,30.0,0.00999999,Optimal
432,j10,44,2,"[0, 1, 7, 1, 5, 9, 5, 1, 2, 2, 7, 0]",10,0.0,27.0,0.00999999,Optimal
433,j10,44,3,"[0, 3, 4, 3, 4, 6, 4, 2, 1, 1, 7, 0]",10,0.0,25.0,0.0,Optimal
434,j10,44,4,"[0, 1, 4, 2, 6, 7, 4, 1, 1, 3, 11, 0]",10,0.0,29.0,0.00999999,Optimal
435,j10,44,5,"[0, 2, 5, 1, 3, 6, 6, 1, 1, 1, 6, 0]",10,0.0,24.0,0.0,Optimal
436,j10,44,6,"[0, 2, 7, 2, 5, 5, 7, 2, 2, 3, 8, 0]",10,0.0,31.0,0.02,Optimal
437,j10,44,7,"[0, 2, 4, 3, 4, 8, 7, 2, 2, 3, 6, 0]",10,0.0,28.0,0.00999999,Optimal
438,j10,44,8,"[0, 1, 6, 3, 4, 8, 7, 3, 1, 3, 6, 0]",10,0.0,29.0,0.00999999,Optimal
439,j10,44,9,"[0, 1, 5, 2, 6, 5, 3, 2, 2, 3, 10, 0]",10,0.0,29.0,0.02,Optimal
440,j10,45,0,"[0, 8, 1, 1, 3, 1, 2, 9, 11, 1, 6, 0]",10,0.0,34.0,0.00999999,Optimal
441,j10,45,1,"[0, 5, 1, 2, 7, 1, 2, 10, 7, 1, 8, 0]",10,0.0,36.0,0.00999999,Optimal
442,j10,45,2,"[0, 9, 1, 3, 5, 1, 1, 9, 10, 1, 8, 0]",10,0.0,36.0,0.00999999,Optimal
443,j10,45,3,"[0, 9, 1, 2, 5, 1, 1, 7, 7, 1, 6, 0]",10,0.0,33.0,0.00999999,Optimal
444,j10,45,4,"[0, 6, 1, 2, 4, 1, 2, 6, 10, 1, 7, 0]",10,0.0,35.0,0.00999999,Optimal
445,j10,45,5,"[0, 5, 1, 1, 6, 1, 3, 7, 6, 1, 9, 0]",10,0.0,34.0,0.0,Optimal
446,j10,45,6,"[0, 6, 1, 2, 6, 1, 1, 6, 7, 1, 9, 0]",10,0.0,32.0,0.00999999,Optimal
447,j10,45,7,"[0, 9, 1, 3, 7, 1, 1, 11, 9, 1, 7, 0]",10,0.0,38.0,0.0,Optimal
448,j10,45,8,"[0, 7, 1, 1, 7, 1, 2, 8, 8, 1, 7, 0]",10,0.0,36.0,0.00999999,Optimal
449,j10,45,9,"[0, 5, 1, 3, 4, 1, 3, 11, 10, 1, 9, 0]",10,0.0,37.0,0.00999999,Optimal
450,j10,46,0,"[0, 3, 9, 1, 1, 5, 7, 5, 1, 7, 8, 0]",10,0.0,28.0,0.0,Optimal
451,j10,46,1,"[0, 5, 11, 1, 1, 5, 6, 9, 1, 11, 6, 0]",10,0.0,33.0,0.00999999,Optimal
452,j10,46,2,"[0, 2, 9, 1, 1, 8, 6, 9, 2, 7, 5, 0]",10,0.0,28.0,0.0,Optimal
453,j10,46,3,"[0, 5, 6, 3, 2, 5, 5, 6, 2, 6, 8, 0]",10,0.0,27.0,0.00999999,Optimal
454,j10,46,4,"[0, 3, 6, 1, 2, 7, 6, 6, 1, 9, 5, 0]",10,0.0,30.0,0.00999999,Optimal
455,j10,46,5,"[0, 3, 9, 1, 1, 5, 7, 9, 1, 10, 4, 0]",10,0.0,31.0,0.00999999,Optimal
456,j10,46,6,"[0, 3, 9, 2, 1, 4, 8, 6, 2, 8, 6, 0]",10,0.0,30.0,0.00999999,Optimal
457,j10,46,7,"[0, 3, 6, 3, 2, 7, 8, 8, 2, 7, 7, 0]",10,0.0,29.0,0.0,Optimal
458,j10,46,8,"[0, 4, 6, 1, 1, 6, 5, 8, 1, 8, 4, 0]",10,0.0,29.0,0.00999999,Optimal
459,j10,46,9,"[0, 2, 7, 2, 2, 7, 4, 5, 2, 11, 8, 0]",10,0.0,32.0,0.0,Optimal
460,j10,47,0,"[0, 6, 8, 1, 2, 4, 9, 2, 4, 2, 2, 0]",10,0.0,33.0,0.0,Optimal
461,j10,47,1,"[0, 7, 8, 1, 4, 4, 8, 1, 6, 6, 2, 0]",10,0.0,33.0,0.00999999,Optimal
462,j10,47,2,"[0, 7, 6, 1, 2, 5, 10, 2, 5, 3, 2, 0]",10,0.0,33.0,0.00999999,Optimal
463,j10,47,3,"[0, 3, 5, 1, 3, 4, 7, 1, 8, 3, 1, 0]",10,0.0,32.0,0.00999999,Optimal
464,j10,47,4,"[0, 3, 7, 1, 5, 5, 7, 1, 7, 3, 2, 0]",10,0.0,32.0,0.00999999,Optimal
465,j10,47,5,"[0, 6, 8, 1, 2, 4, 9, 1, 6, 6, 1, 0]",10,0.0,33.0,0.0,Optimal
466,j10,47,6,"[0, 6, 5, 1, 4, 3, 10, 2, 6, 4, 2, 0]",10,0.0,33.0,0.00999999,Optimal
467,j10,47,7,"[0, 3, 5, 1, 5, 7, 9, 2, 5, 5, 1, 0]",10,0.0,33.0,0.0,Optimal
468,j10,47,8,"[0, 3, 4, 1, 4, 5, 7, 2, 7, 6, 1, 0]",10,0.0,34.0,0.00999999,Optimal
469,j10,47,9,"[0, 3, 4, 1, 5, 4, 7, 2, 7, 2, 1, 0]",10,0.0,33.0,0.0,Optimal
470,j10,48,0,"[0, 11, 5, 1, 2, 1, 5, 7, 2, 1, 5, 0]",10,,,10.0,Unknown
471,j10,48,1,"[0, 6, 3, 1, 5, 1, 3, 10, 3, 1, 6, 0]",10,,,0.0,Infeasible
472,j10,48,2,"[0, 8, 2, 1, 3, 1, 4, 10, 1, 1, 7, 0]",10,0.0,40.0,0.0,Optimal
473,j10,48,3,"[0, 10, 3, 1, 4, 1, 2, 7, 2, 1, 5, 0]",10,,,0.0,Infeasible
474,j10,48,4,"[0, 11, 3, 2, 5, 1, 5, 11, 3, 1, 6, 0]",10,,,0.00999999,Infeasible
475,j10,48,5,"[0, 7, 2, 1, 3, 1, 2, 6, 2, 1, 8, 0]",10,0.0,40.0,0.00999999,Optimal
476,j10,48,6,"[0, 8, 3, 1, 4, 1, 5, 9, 3, 1, 6, 0]",10,,,0.0,Infeasible
477,j10,48,7,"[0, 7, 5, 1, 2, 1, 3, 9, 1, 1, 7, 0]",10,,,10.0,Unknown
478,j10,48,8,"[0, 10, 2, 2, 5, 1, 3, 8, 1, 1, 9, 0]",10,,,0.0,Infeasible
479,j10,48,9,"[0, 7, 5, 1, 5, 1, 5, 8, 2, 1, 5, 0]",10,,,0.0,Infeasible
480,j10,49,0,"[0, 2, 9, 1, 1, 3, 4, 2, 1, 4, 4, 0]",10,0.0,25.0,0.00999999,Optimal
481,j10,49,1,"[0, 2, 10, 1, 2, 7, 4, 3, 1, 8, 6, 0]",10,0.0,25.0,0.00999999,Optimal
482,j10,49,2,"[0, 1, 9, 1, 1, 5, 7, 2, 1, 6, 8, 0]",10,0.0,29.0,0.0,Optimal
483,j10,49,3,"[0, 2, 7, 1, 3, 3, 4, 2, 1, 5, 5, 0]",10,0.0,25.0,0.00999999,Optimal
484,j10,49,4,"[0, 1, 10, 1, 2, 3, 3, 2, 1, 7, 6, 0]",10,0.0,24.0,0.0,Optimal
485,j10,49,5,"[0, 2, 6, 1, 3, 6, 4, 2, 1, 7, 8, 0]",10,0.0,26.0,0.00999999,Optimal
486,j10,49,6,"[0, 1, 7, 1, 1, 5, 7, 1, 1, 7, 5, 0]",10,0.0,27.0,0.00999999,Optimal
487,j10,49,7,"[0, 3, 6, 1, 1, 4, 5, 3, 1, 5, 4, 0]",10,0.0,26.0,0.00999999,Optimal
488,j10,49,8,"[0, 3, 7, 1, 3, 7, 6, 2, 1, 5, 7, 0]",10,0.0,27.0,0.00999999,Optimal
489,j10,49,9,"[0, 3, 6, 1, 1, 5, 5, 2, 1, 7, 8, 0]",10,0.0,27.0,0.0,Optimal
490,j10,50,0,"[0, 7, 7, 2, 7, 9, 4, 1, 6, 7, 6, 0]",10,0.0,53.0,0.00999999,Optimal
491,j10,50,1,"[0, 8, 4, 4, 10, 12, 6, 1, 10, 9, 6, 0]",10,0.0,69.0,0.0700002,Optimal
492,j10,50,2,"[0, 6, 7, 3, 8, 10, 5, 1, 7, 6, 3, 0]",10,0.0,54.0,0.00999999,Optimal
493,j10,50,3,"[0, 5, 4, 3, 6, 10, 5, 1, 6, 6, 5, 0]",10,0.0,48.0,0.00999999,Optimal
494,j10,50,4,"[0, 6, 4, 2, 9, 12, 5, 1, 7, 9, 6, 0]",10,0.0,57.0,0.00999999,Optimal
495,j10,50,5,"[0, 4, 4, 5, 10, 8, 8, 1, 6, 11, 5, 0]",10,0.0,56.0,0.0100002,Optimal
496,j10,50,6,"[0, 5, 5, 5, 6, 10, 5, 1, 8, 8, 3, 0]",10,0.0,52.0,0.00999999,Optimal
497,j10,50,7,"[0, 4, 4, 5, 11, 10, 7, 1, 11, 7, 5, 0]",10,0.0,60.0,0.02,Optimal
498,j10,50,8,"[0, 4, 3, 4, 8, 7, 7, 1, 10, 8, 2, 0]",10,0.0,49.0,0.00999999,Optimal
499,j10,50,9,"[0, 4, 4, 3, 11, 9, 4, 1, 6, 11, 6, 0]",10,0.0,58.0,0.0200002,Optimal
500,j10,51,0,"[0, 11, 1, 5, 9, 1, 6, 1, 9, 5, 1, 0]",10,,,0.00999999,Infeasible
501,j10,51,1,"[0, 6, 1, 3, 9, 2, 9, 1, 7, 7, 1, 0]",10,,,0.0,Infeasible
502,j10,51,2,"[0, 10, 1, 4, 9, 2, 9, 1, 8, 9, 1, 0]",10,,,0.0,Infeasible
503,j10,51,3,"[0, 11, 1, 4, 9, 2, 6, 1, 7, 5, 1, 0]",10,,,0.00999999,Infeasible
504,j10,51,4,"[0, 11, 1, 3, 6, 2, 6, 1, 7, 5, 1, 0]",10,,,0.0,Infeasible
505,j10,51,5,"[0, 10, 1, 3, 5, 1, 8, 1, 8, 6, 1, 0]",10,,,0.0,Infeasible
506,j10,51,6,"[0, 6, 1, 5, 6, 2, 8, 1, 10, 5, 1, 0]",10,,,0.0,Infeasible
507,j10,51,7,"[0, 7, 1, 5, 9, 1, 9, 1, 6, 8, 1, 0]",10,,,0.00999999,Infeasible
508,j10,51,8,"[0, 7, 1, 4, 5, 1, 6, 1, 8, 7, 1, 0]",10,,,0.0,Infeasible
509,j10,51,9,"[0, 7, 1, 2, 6, 2, 9, 1, 9, 6, 1, 0]",10,,,0.00999999,Infeasible
510,j10,52,0,"[0, 3, 6, 8, 4, 5, 3, 5, 3, 2, 1, 0]",10,0.0,25.0,0.00999999,Optimal
511,j10,52,1,"[0, 3, 7, 8, 5, 4, 2, 4, 5, 6, 1, 0]",10,0.0,29.0,0.00999999,Optimal
512,j10,52,2,"[0, 5, 7, 6, 8, 3, 4, 4, 7, 3, 1, 0]",10,0.0,25.0,0.0,Optimal
513,j10,52,3,"[0, 3, 3, 5, 5, 5, 5, 3, 4, 3, 1, 0]",10,0.0,26.0,0.00999999,Optimal
514,j10,52,4,"[0, 2, 7, 5, 4, 2, 3, 5, 5, 3, 1, 0]",10,0.0,25.0,0.00999999,Optimal
515,j10,52,5,"[0, 2, 6, 5, 5, 5, 2, 2, 4, 5, 1, 0]",10,0.0,25.0,0.0,Optimal
516,j10,52,6,"[0, 2, 5, 8, 4, 3, 5, 3, 5, 2, 1, 0]",10,0.0,26.0,0.00999999,Optimal
517,j10,52,7,"[0, 2, 4, 6, 6, 3, 2, 4, 4, 5, 1, 0]",10,0.0,25.0,0.00999999,Optimal
518,j10,52,8,"[0, 5, 7, 7, 5, 5, 4, 2, 3, 4, 1, 0]",10,0.0,28.0,0.0,Optimal
519,j10,52,9,"[0, 4, 4, 7, 8, 4, 4, 4, 3, 2, 1, 0]",10,0.0,25.0,0.00999999,Optimal
520,j10,53,0,"[0, 3, 7, 2, 6, 7, 7, 2, 3, 3, 8, 0]",10,0.0,33.0,0.00999999,Optimal
521,j10,53,1,"[0, 5, 8, 4, 7, 8, 8, 4, 7, 5, 8, 0]",10,0.0,35.0,0.0700002,Optimal
522,j10,53,2,"[0, 4, 8, 3, 12, 8, 8, 3, 4, 5, 4, 0]",10,0.0,38.0,0.00999999,Optimal
523,j10,53,3,"[0, 4, 5, 3, 11, 7, 5, 2, 7, 3, 4, 0]",10,0.0,38.0,0.0,Optimal
524,j10,53,4,"[0, 2, 7, 5, 8, 7, 4, 5, 4, 3, 7, 0]",10,0.0,34.0,0.00999999,Optimal
525,j10,53,5,"[0, 2, 4, 3, 9, 10, 6, 6, 3, 3, 7, 0]",10,0.0,35.0,0.00999999,Optimal
526,j10,53,6,"[0, 3, 6, 5, 6, 10, 5, 4, 5, 3, 4, 0]",10,0.0,32.0,0.0,Optimal
527,j10,53,7,"[0, 4, 5, 5, 12, 11, 8, 5, 4, 5, 4, 0]",10,0.0,38.0,0.00999999,Optimal
528,j10,53,8,"[0, 2, 6, 4, 7, 9, 8, 4, 3, 2, 5, 0]",10,0.0,33.0,0.00999999,Optimal
529,j10,53,9,"[0, 3, 7, 2, 6, 11, 8, 4, 7, 5, 7, 0]",10,0.0,34.0,0.0,Optimal
530,j10,54,0,"[0, 1, 11, 7, 9, 2, 3, 5, 3, 1, 1, 0]",10,0.0,34.0,0.0,Optimal
531,j10,54,1,"[0, 1, 7, 8, 9, 4, 3, 4, 2, 3, 2, 0]",10,0.0,30.0,0.00999999,Optimal
532,j10,54,2,"[0, 1, 8, 8, 8, 2, 4, 6, 3, 3, 1, 0]",10,0.0,31.0,0.00999999,Optimal
533,j10,54,3,"[0, 1, 10, 5, 6, 5, 2, 3, 3, 2, 1, 0]",10,0.0,32.0,0.00999999,Optimal
534,j10,54,4,"[0, 1, 7, 5, 5, 2, 3, 2, 2, 2, 2, 0]",10,0.0,30.0,0.00999999,Optimal
535,j10,54,5,"[0, 1, 8, 5, 5, 4, 5, 3, 3, 1, 1, 0]",10,0.0,31.0,0.00999999,Optimal
536,j10,54,6,"[0, 1, 7, 7, 9, 4, 6, 2, 3, 2, 1, 0]",10,0.0,30.0,0.0,Optimal
537,j10,54,7,"[0, 1, 6, 8, 6, 5, 4, 4, 3, 1, 1, 0]",10,0.0,29.0,0.00999999,Optimal
538,j10,54,8,"[0, 1, 7, 7, 9, 5, 3, 5, 4, 1, 1, 0]",10,0.0,30.0,0.00999999,Optimal
539,j10,54,9,"[0, 1, 8, 6, 6, 5, 5, 6, 4, 3, 1, 0]",10,0.0,31.0,0.0,Optimal
540,j10,55,0,"[0, 1, 2, 1, 5, 1, 5, 1, 7, 6, 2, 0]",10,,,0.00999999,Infeasible
541,j10,55,1,"[0, 1, 2, 1, 2, 1, 6, 1, 10, 7, 3, 0]",10,,,0.0,Infeasible
542,j10,55,2,"[0, 1, 2, 1, 4, 1, 7, 1, 10, 6, 1, 0]",10,,,0.0,Infeasible
543,j10,55,3,"[0, 1, 1, 1, 6, 2, 7, 1, 10, 4, 2, 0]",10,0.0,16.0,0.00999999,Optimal
544,j10,55,4,"[0, 1, 2, 1, 2, 1, 6, 1, 7, 4, 2, 0]",10,,,0.0,Infeasible
545,j10,55,5,"[0, 1, 1, 1, 6, 2, 5, 1, 6, 6, 3, 0]",10,0.0,16.0,0.00999999,Optimal
546,j10,55,6,"[0, 1, 2, 1, 2, 1, 8, 1, 12, 4, 2, 0]",10,,,0.00999999,Infeasible
547,j10,55,7,"[0, 1, 2, 1, 6, 1, 6, 1, 9, 7, 3, 0]",10,,,0.0,Infeasible
548,j10,55,8,"[0, 1, 1, 1, 2, 2, 8, 1, 7, 5, 1, 0]",10,0.0,16.0,0.00999999,Optimal
549,j10,55,9,"[0, 1, 1, 1, 3, 2, 7, 1, 8, 4, 1, 0]",10,0.0,15.0,0.00999999,Optimal
550,j10,56,0,"[0, 8, 7, 2, 3, 5, 4, 3, 7, 1, 1, 0]",10,0.0,33.0,0.0,Optimal
551,j10,56,1,"[0, 9, 7, 3, 4, 6, 6, 7, 9, 1, 1, 0]",10,0.0,34.0,0.00999999,Optimal
552,j10,56,2,"[0, 9, 5, 6, 4, 6, 5, 4, 6, 1, 1, 0]",10,0.0,33.0,0.00999999,Optimal
553,j10,56,3,"[0, 6, 4, 3, 3, 2, 8, 4, 6, 1, 1, 0]",10,0.0,33.0,0.00999999,Optimal
554,j10,56,4,"[0, 5, 6, 4, 3, 2, 7, 4, 7, 1, 1, 0]",10,0.0,34.0,0.00999999,Optimal
555,j10,56,5,"[0, 8, 7, 2, 3, 5, 8, 5, 10, 1, 1, 0]",10,0.0,35.0,0.00999999,Optimal
556,j10,56,6,"[0, 5, 6, 3, 4, 2, 8, 4, 8, 1, 1, 0]",10,0.0,35.0,0.00999999,Optimal
557,j10,56,7,"[0, 7, 4, 2, 3, 5, 8, 6, 11, 1, 1, 0]",10,0.0,35.0,0.00999999,Optimal
558,j10,56,8,"[0, 6, 6, 2, 2, 4, 6, 4, 9, 1, 1, 0]",10,0.0,33.0,0.00999999,Optimal
559,j10,56,9,"[0, 9, 5, 2, 2, 3, 5, 6, 6, 1, 1, 0]",10,0.0,33.0,0.0,Optimal
560,j10,57,0,"[0, 3, 8, 9, 4, 5, 1, 5, 9, 3, 6, 0]",10,0.0,40.0,0.00999999,Optimal
561,j10,57,1,"[0, 2, 6, 9, 8, 4, 1, 5, 8, 2, 11, 0]",10,0.0,40.0,0.0,Optimal
562,j10,57,2,"[0, 4, 9, 8, 8, 4, 1, 8, 11, 4, 8, 0]",10,0.0,41.0,0.00999999,Optimal
563,j10,57,3,"[0, 2, 6, 6, 4, 4, 1, 5, 7, 5, 11, 0]",10,0.0,40.0,0.0,Optimal
564,j10,57,4,"[0, 4, 6, 6, 4, 2, 1, 5, 6, 2, 11, 0]",10,0.0,40.0,0.0100002,Optimal
565,j10,57,5,"[0, 5, 7, 6, 4, 4, 1, 7, 12, 3, 7, 0]",10,0.0,39.0,0.00999999,Optimal
566,j10,57,6,"[0, 3, 8, 9, 4, 3, 1, 7, 10, 4, 10, 0]",10,0.0,41.0,0.0,Optimal
567,j10,57,7,"[0, 2, 8, 6, 6, 5, 1, 4, 10, 3, 8, 0]",10,0.0,40.0,0.0,Optimal
568,j10,57,8,"[0, 5, 7, 6, 4, 4, 1, 5, 9, 5, 11, 0]",10,0.0,41.0,0.00999999,Optimal
569,j10,57,9,"[0, 2, 8, 6, 7, 4, 1, 4, 6, 4, 8, 0]",10,0.0,40.0,0.00999999,Optimal
570,j10,58,0,"[0, 2, 2, 7, 6, 6, 2, 3, 2, 2, 10, 0]",10,0.0,19.0,0.00999999,Optimal
571,j10,58,1,"[0, 2, 1, 4, 8, 9, 3, 5, 6, 2, 10, 0]",10,0.0,19.0,0.0,Optimal
572,j10,58,2,"[0, 3, 1, 5, 10, 6, 2, 3, 3, 2, 11, 0]",10,0.0,19.0,0.00999999,Optimal
573,j10,58,3,"[0, 3, 2, 4, 6, 9, 2, 3, 2, 2, 9, 0]",10,0.0,19.0,0.00999999,Optimal
574,j10,58,4,"[0, 3, 2, 3, 12, 8, 3, 4, 3, 2, 10, 0]",10,0.0,19.0,0.00999999,Optimal
575,j10,58,5,"[0, 1, 2, 6, 10, 7, 1, 3, 5, 2, 8, 0]",10,0.0,19.0,0.0,Optimal
576,j10,58,6,"[0, 1, 1, 4, 8, 7, 2, 3, 3, 2, 11, 0]",10,0.0,19.0,0.00999999,Optimal
577,j10,58,7,"[0, 1, 2, 4, 9, 5, 1, 5, 4, 2, 7, 0]",10,0.0,19.0,0.00999999,Optimal
578,j10,58,8,"[0, 1, 1, 3, 6, 6, 2, 6, 2, 1, 11, 0]",10,0.0,19.0,0.00999999,Optimal
579,j10,58,9,"[0, 2, 1, 7, 11, 7, 1, 6, 5, 2, 11, 0]",10,0.0,19.0,0.00999999,Optimal
580,j10,59,0,"[0, 3, 1, 3, 6, 5, 1, 3, 2, 6, 3, 0]",10,0.0,32.0,0.0,Optimal
581,j10,59,1,"[0, 2, 2, 7, 6, 4, 1, 2, 4, 10, 5, 0]",10,0.0,36.0,0.0,Optimal
582,j10,59,2,"[0, 2, 3, 7, 7, 2, 1, 5, 3, 7, 5, 0]",10,0.0,37.0,0.0,Optimal
583,j10,59,3,"[0, 4, 1, 4, 6, 5, 1, 5, 3, 7, 2, 0]",10,0.0,34.0,0.00999999,Optimal
584,j10,59,4,"[0, 2, 2, 3, 5, 3, 1, 5, 4, 7, 2, 0]",10,0.0,32.0,0.0,Optimal
585,j10,59,5,"[0, 4, 3, 4, 6, 5, 1, 2, 2, 7, 5, 0]",10,0.0,33.0,0.0,Optimal
586,j10,59,6,"[0, 2, 3, 7, 5, 3, 1, 5, 3, 8, 5, 0]",10,0.0,35.0,0.00999999,Optimal
587,j10,59,7,"[0, 2, 1, 4, 7, 5, 1, 5, 4, 7, 2, 0]",10,0.0,35.0,0.00999999,Optimal
588,j10,59,8,"[0, 4, 2, 6, 9, 5, 1, 3, 3, 9, 4, 0]",10,0.0,38.0,0.0,Optimal
589,j10,59,9,"[0, 2, 1, 5, 7, 5, 1, 5, 3, 9, 2, 0]",10,0.0,35.0,0.00999999,Optimal
590,j10,60,0,"[0, 5, 6, 1, 4, 5, 11, 5, 1, 2, 5, 0]",10,0.0,37.0,0.0,Optimal
591,j10,60,1,"[0, 6, 6, 1, 4, 4, 10, 4, 2, 4, 8, 0]",10,0.0,38.0,0.0,Optimal
592,j10,60,2,"[0, 5, 6, 1, 7, 4, 10, 5, 2, 3, 4, 0]",10,0.0,37.0,0.00999999,Optimal
593,j10,60,3,"[0, 3, 3, 2, 4, 3, 6, 2, 2, 2, 4, 0]",10,0.0,37.0,0.0,Optimal
594,j10,60,4,"[0, 5, 4, 2, 3, 5, 11, 3, 2, 5, 8, 0]",10,0.0,38.0,0.0,Optimal
595,j10,60,5,"[0, 2, 3, 2, 7, 4, 10, 2, 2, 5, 5, 0]",10,0.0,37.0,0.0,Optimal
596,j10,60,6,"[0, 4, 2, 1, 4, 4, 8, 3, 1, 4, 5, 0]",10,0.0,37.0,0.00999999,Optimal
597,j10,60,7,"[0, 5, 6, 2, 4, 5, 6, 2, 3, 4, 5, 0]",10,0.0,37.0,0.0,Optimal
598,j10,60,8,"[0, 5, 6, 1, 3, 2, 7, 3, 2, 5, 4, 0]",10,0.0,37.0,0.0,Optimal
599,j10,60,9,"[0, 2, 6, 2, 5, 6, 9, 3, 2, 2, 7, 0]",10,0.0,37.0,0.0,Optimal
600,j10,61,0,"[0, 8, 10, 4, 5, 2, 3, 2, 5, 1, 8, 0]",10,0.0,48.0,0.0699999,Optimal
601,j10,61,1,"[0, 9, 7, 6, 8, 1, 5, 2, 7, 1, 8, 0]",10,,,0.0,Infeasible
602,j10,61,2,"[0, 7, 10, 6, 8, 2, 4, 3, 4, 1, 5, 0]",10,,,0.00999999,Infeasible
603,j10,61,3,"[0, 6, 11, 5, 5, 1, 7, 3, 4, 1, 4, 0]",10,0.0,47.0,0.04,Optimal
604,j10,61,4,"[0, 8, 8, 5, 4, 1, 6, 4, 5, 1, 5, 0]",10,0.0,47.0,0.0500002,Optimal
605,j10,61,5,"[0, 8, 10, 4, 5, 2, 7, 4, 8, 1, 4, 0]",10,0.0,53.0,0.11,Optimal
606,j10,61,6,"[0, 8, 7, 6, 4, 1, 4, 5, 6, 1, 6, 0]",10,,,0.0100002,Infeasible
607,j10,61,7,"[0, 6, 6, 5, 7, 2, 7, 5, 5, 1, 7, 0]",10,0.0,51.0,0.0899999,Optimal
608,j10,61,8,"[0, 5, 6, 6, 6, 2, 4, 5, 7, 1, 8, 0]",10,,,0.0,Infeasible
609,j10,61,9,"[0, 7, 6, 4, 5, 2, 6, 2, 4, 1, 8, 0]",10,0.0,45.0,0.0799999,Optimal
610,j10,62,0,"[0, 11, 9, 6, 3, 2, 5, 2, 1, 3, 3, 0]",10,,,0.00999999,Infeasible
611,j10,62,1,"[0, 7, 10, 6, 4, 3, 2, 3, 1, 5, 7, 0]",10,0.0,48.0,0.0700002,Optimal
612,j10,62,2,"[0, 9, 10, 4, 7, 2, 4, 3, 1, 7, 4, 0]",10,0.0,55.0,0.04,Optimal
613,j10,62,3,"[0, 7, 6, 3, 4, 2, 4, 2, 1, 4, 3, 0]",10,0.0,38.0,0.00999999,Optimal
614,j10,62,4,"[0, 10, 7, 2, 3, 2, 5, 3, 1, 4, 3, 0]",10,,,0.0,Infeasible
615,j10,62,5,"[0, 9, 11, 3, 4, 1, 2, 2, 1, 6, 7, 0]",10,0.0,46.0,0.04,Optimal
616,j10,62,6,"[0, 8, 10, 2, 6, 2, 4, 1, 1, 7, 4, 0]",10,0.0,48.0,0.05,Optimal
617,j10,62,7,"[0, 8, 8, 3, 3, 3, 3, 3, 1, 7, 6, 0]",10,0.0,46.0,0.0600002,Optimal
618,j10,62,8,"[0, 11, 7, 5, 3, 1, 4, 3, 1, 4, 6, 0]",10,0.0,45.0,0.0699999,Optimal
619,j10,62,9,"[0, 10, 8, 2, 3, 2, 3, 2, 1, 6, 3, 0]",10,0.0,40.0,0.00999999,Optimal
620,j10,63,0,"[0, 7, 9, 6, 4, 5, 11, 5, 6, 2, 1, 0]",10,,,0.0,Infeasible
621,j10,63,1,"[0, 8, 6, 8, 7, 4, 11, 7, 10, 1, 3, 0]",10,0.0,65.0,0.0699999,Optimal
622,j10,63,2,"[0, 8, 7, 10, 4, 3, 6, 6, 7, 2, 3, 0]",10,0.0,56.0,0.0600002,Optimal
623,j10,63,3,"[0, 5, 6, 6, 7, 3, 6, 5, 11, 3, 2, 0]",10,0.0,54.0,0.0799999,Optimal
624,j10,63,4,"[0, 4, 8, 11, 4, 3, 9, 9, 6, 2, 1, 0]",10,0.0,57.0,0.05,Optimal
625,j10,63,5,"[0, 6, 9, 6, 6, 3, 8, 5, 10, 2, 3, 0]",10,,,0.00999999,Infeasible
626,j10,63,6,"[0, 6, 6, 6, 4, 5, 11, 9, 9, 2, 2, 0]",10,0.0,60.0,0.0599999,Optimal
627,j10,63,7,"[0, 7, 5, 6, 5, 4, 7, 8, 10, 3, 3, 0]",10,0.0,58.0,0.0800002,Optimal
628,j10,63,8,"[0, 4, 5, 7, 4, 3, 9, 5, 6, 2, 2, 0]",10,0.0,47.0,0.04,Optimal
629,j10,63,9,"[0, 8, 7, 10, 6, 3, 9, 5, 9, 1, 1, 0]",10,0.0,59.0,0.0599999,Optimal
630,j10,64,0,"[0, 7, 1, 2, 6, 1, 2, 3, 9, 4, 1, 0]",10,0.0,36.0,0.0599999,Optimal
