instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations
j10,9,50.0,reactive_robust,2,30,1,True,"[0, 6, 11, 1, 8, 9, 4, 6, 12, 3, 4, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 34, 27, 38, 31, 25, 48]",0.07907414436340332,0.44730401039123535,robust,"[0, 6, 11, 1, 8, 9, 4, 6, 13, 3, 4, 0]"
j10,9,53.0,reactive_robust,2,30,1,True,"[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 39, 27, 43, 31, 25, 53]",0.07852292060852051,0.49918198585510254,robust,"[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]"
j10,9,47.0,reactive_robust,2,30,1,True,"[0, 2, 11, 2, 8, 6, 3, 8, 12, 4, 3, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 21, 27, 35, 31, 25, 45]",0.08622884750366211,0.45972204208374023,robust,"[0, 2, 11, 2, 8, 6, 3, 8, 13, 4, 3, 0]"
j10,9,57.0,reactive_robust,2,30,1,True,"[0, 5, 10, 1, 7, 8, 7, 7, 10, 3, 3, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]",0.07842612266540527,0.5261938571929932,robust,"[0, 5, 10, 1, 7, 8, 7, 7, 10, 3, 3, 0]"
j10,9,53.0,reactive_robust,2,30,1,True,"[0, 5, 7, 1, 6, 9, 4, 7, 8, 4, 2, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 39, 27, 43, 31, 25, 53]",0.08093428611755371,0.5132412910461426,robust,"[0, 5, 7, 1, 6, 9, 4, 7, 8, 4, 2, 0]"
j10,9,57.0,reactive_robust,2,30,1,True,"[0, 3, 9, 2, 11, 9, 6, 6, 9, 3, 2, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]",0.08305716514587402,0.5030078887939453,robust,"[0, 3, 9, 2, 11, 9, 6, 6, 9, 3, 2, 0]"
j10,9,53.0,reactive_robust,2,30,1,True,"[0, 4, 8, 2, 7, 8, 7, 7, 12, 3, 2, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 34, 27, 41, 31, 25, 51]",0.07964396476745605,0.45340394973754883,robust,"[0, 4, 8, 2, 7, 8, 7, 7, 13, 3, 2, 0]"
j10,9,47.0,reactive_robust,2,30,1,True,"[0, 3, 7, 2, 9, 5, 3, 9, 11, 5, 2, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 20, 27, 36, 31, 25, 46]",0.10625219345092773,0.6803319454193115,robust,"[0, 3, 7, 2, 9, 5, 3, 9, 13, 5, 2, 0]"
j10,10,43.0,reactive_robust,2,30,1,True,"[0, 5, 1, 1, 2, 7, 2, 5, 4, 1, 3, 0]","[0, 0, 9, 7, 13, 13, 29, 23, 39, 19, 33, 46]","[0, 0, 9, 7, 13, 13, 29, 23, 36, 19, 33, 43]",0.11550784111022949,0.617236852645874,robust,"[0, 5, 1, 1, 2, 7, 2, 5, 4, 1, 3, 0]"
j10,10,45.0,reactive_robust,2,30,1,True,"[0, 6, 2, 1, 2, 7, 3, 2, 6, 1, 5, 0]","[0, 0, 9, 7, 13, 13, 29, 23, 39, 19, 33, 46]","[0, 0, 9, 7, 13, 13, 29, 23, 38, 19, 33, 45]",0.07384014129638672,0.5601370334625244,robust,"[0, 6, 2, 1, 2, 7, 3, 2, 6, 1, 5, 0]"
