instance_folder,instance_id,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,nb_scenarios_saa,obj_pi
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 3, 5, 7, 5, 1, 10, 6, 7, 9, 1, 0]",quantile_0.5,1,37.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 1, 6, 10, 2, 1, 11, 9, 7, 8, 1, 0]",quantile_0.5,1,37.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 1, 8, 7, 4, 1, 8, 7, 6, 12, 1, 0]",quantile_0.5,1,36.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 2, 7, 12, 6, 1, 9, 11, 7, 9, 1, 0]",quantile_0.5,1,41.0
j10,14,proactive_quantile_0.5,60,False,inf,0.049072980880737305,inf,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 2, 9, 6, 1, 3, 6, 5, 11, 6, 2, 0]",quantile_0.5,1,33.0
j10,14,proactive_quantile_0.5,60,False,inf,0.049072980880737305,inf,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 2, 10, 6, 1, 4, 7, 6, 11, 8, 2, 0]",quantile_0.5,1,33.0
j10,14,proactive_quantile_0.5,60,False,inf,0.049072980880737305,inf,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 1, 8, 6, 1, 5, 9, 3, 7, 6, 4, 0]",quantile_0.5,1,31.0
j10,14,proactive_quantile_0.5,60,True,32.0,0.049072980880737305,0.00020003318786621094,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 2, 7, 3, 1, 4, 6, 2, 10, 7, 2, 0]",quantile_0.5,1,32.0
j10,14,proactive_quantile_0.5,60,False,inf,0.049072980880737305,inf,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 1, 11, 5, 1, 5, 6, 2, 9, 11, 3, 0]",quantile_0.5,1,31.0
j10,14,proactive_quantile_0.5,60,False,inf,0.049072980880737305,inf,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 2, 9, 6, 1, 3, 6, 5, 10, 8, 2, 0]",quantile_0.5,1,32.0
j10,14,proactive_quantile_0.5,60,False,inf,0.049072980880737305,inf,"[0, 6, 0, 0, 4, 3, 8, 8, 22, 8, 15, 31]","[0, 1, 11, 5, 1, 4, 7, 2, 10, 7, 5, 0]",quantile_0.5,1,32.0
