,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
222,j10_PSP_223,0,55,53,0.0,0.04921913146972656,0.009126901626586914,0.2688109874725342,0.01648426055908203,0.04985809326171875,feasible_and_dc,True
223,j10_PSP_224,0,87,74,0.0,0.04891228675842285,0.008949041366577148,0.2669837474822998,0.016057968139648438,0.0489199161529541,feasible_and_dc,True
224,j10_PSP_225,0,inf,inf,,0.04522085189819336,0.0,0.0,0.0,0.0,infeasible,
225,j10_PSP_226,0,inf,inf,,0.04974985122680664,0.00927591323852539,0.2678201198577881,0.0,0.0,feasible_but_not_dc,
226,j10_PSP_227,0,inf,inf,,0.10761189460754395,0.008087158203125,0.26893091201782227,0.0,0.0,feasible_but_not_dc,
227,j10_PSP_228,0,49,43,0.0,0.051110029220581055,0.008175849914550781,0.2686951160430908,0.016830921173095703,0.05030393600463867,feasible_and_dc,True
228,j10_PSP_229,0,66,65,0.0,0.0544743537902832,0.010088920593261719,0.27124905586242676,0.0167999267578125,0.0500330924987793,feasible_and_dc,True
229,j10_PSP_230,0,51,51,0.0,0.06838607788085938,0.009432792663574219,0.2649390697479248,0.017448902130126953,0.049681901931762695,feasible_and_dc,True
230,j10_PSP_231,0,inf,inf,,0.0484461784362793,0.00930476188659668,0.26532506942749023,0.0,0.0,feasible_but_not_dc,
231,j10_PSP_232,0,inf,inf,,0.05267000198364258,0.00832676887512207,0.2668588161468506,0.0,0.0,feasible_but_not_dc,
232,j10_PSP_233,0,inf,inf,,0.05120515823364258,0.011258125305175781,0.26883792877197266,0.0,0.0,feasible_but_not_dc,
233,j10_PSP_234,0,inf,inf,,0.04525017738342285,0.0,0.0,0.0,0.0,infeasible,
234,j10_PSP_235,0,inf,inf,,0.04929208755493164,0.010200023651123047,0.2666890621185303,0.0,0.0,feasible_but_not_dc,
235,j10_PSP_236,0,35,35,0.0,0.05023503303527832,0.00851297378540039,0.26712870597839355,0.01538395881652832,0.049394845962524414,feasible_and_dc,True
236,j10_PSP_237,0,inf,inf,,0.0454249382019043,0.0,0.0,0.0,0.0,infeasible,
237,j10_PSP_238,0,inf,inf,,0.050737857818603516,0.00923609733581543,0.2656540870666504,0.0,0.0,feasible_but_not_dc,
238,j10_PSP_239,0,inf,inf,,0.04476308822631836,0.0,0.0,0.0,0.0,infeasible,
239,j10_PSP_240,0,46,46,0.0,0.04982614517211914,0.009218215942382812,0.26952099800109863,0.01725602149963379,0.04928421974182129,feasible_and_dc,True
240,j10_PSP_241,0,inf,inf,,0.050128936767578125,0.010190963745117188,0.26894402503967285,0.0,0.0,feasible_but_not_dc,
241,j10_PSP_242,0,inf,inf,,0.08081984519958496,0.010176897048950195,0.2682685852050781,0.0,0.0,feasible_but_not_dc,
242,j10_PSP_243,0,inf,inf,,60.05231308937073,0.0,0.0,0.0,0.0,infeasible,
243,j10_PSP_244,0,inf,inf,,0.044655799865722656,0.0,0.0,0.0,0.0,infeasible,
244,j10_PSP_245,0,inf,inf,,0.04261183738708496,0.0,0.0,0.0,0.0,infeasible,
245,j10_PSP_246,0,inf,inf,,0.04306197166442871,0.0,0.0,0.0,0.0,infeasible,
246,j10_PSP_247,0,inf,inf,,0.04358196258544922,0.0,0.0,0.0,0.0,infeasible,
247,j10_PSP_248,0,inf,inf,,0.04908394813537598,0.011890172958374023,0.36563873291015625,0.0,0.0,feasible_but_not_dc,
248,j10_PSP_249,0,inf,inf,,0.05591583251953125,0.009664058685302734,0.391193151473999,0.0,0.0,feasible_but_not_dc,
249,j10_PSP_250,0,inf,inf,,0.05328512191772461,0.0,0.0,0.0,0.0,infeasible,
250,j10_PSP_251,0,inf,inf,,0.05292916297912598,0.010080099105834961,0.28167009353637695,0.0,0.0,feasible_but_not_dc,
251,j10_PSP_252,0,inf,inf,,0.045706987380981445,0.0,0.0,0.0,0.0,infeasible,
252,j10_PSP_253,0,inf,inf,,0.04552006721496582,0.0,0.0,0.0,0.0,infeasible,
253,j10_PSP_254,0,inf,inf,,0.045172929763793945,0.0,0.0,0.0,0.0,infeasible,
254,j10_PSP_255,0,inf,inf,,0.05365133285522461,0.011610031127929688,0.27732205390930176,0.0,0.0,feasible_but_not_dc,
255,j10_PSP_256,0,inf,inf,,0.0520319938659668,0.011909961700439453,0.2711329460144043,0.0,0.0,feasible_but_not_dc,
256,j10_PSP_257,0,inf,inf,,0.05198311805725098,0.011838912963867188,0.2678658962249756,0.0,0.0,feasible_but_not_dc,
257,j10_PSP_258,0,inf,inf,,0.04617714881896973,0.0,0.0,0.0,0.0,infeasible,
258,j10_PSP_259,0,inf,inf,,0.056915998458862305,0.011794805526733398,0.26987409591674805,0.0,0.0,feasible_but_not_dc,
259,j10_PSP_260,0,inf,inf,,0.05550217628479004,0.011500120162963867,0.27060389518737793,0.0,0.0,feasible_but_not_dc,
260,j10_PSP_261,0,inf,inf,,0.04833483695983887,0.0,0.0,0.0,0.0,infeasible,
261,j10_PSP_262,0,inf,inf,,0.07606005668640137,0.011548042297363281,0.2704470157623291,0.0,0.0,feasible_but_not_dc,
262,j10_PSP_263,0,61,61,0.0,0.050171852111816406,0.010655879974365234,0.2717909812927246,0.016571044921875,0.05088400840759277,feasible_and_dc,True
263,j10_PSP_264,0,inf,inf,,0.05150175094604492,0.01127481460571289,0.27013492584228516,0.0,0.0,feasible_but_not_dc,
264,j10_PSP_265,0,inf,inf,,0.045403242111206055,0.0,0.0,0.0,0.0,infeasible,
265,j10_PSP_266,0,inf,inf,,0.046016693115234375,0.0,0.0,0.0,0.0,infeasible,
266,j10_PSP_267,0,57,57,0.0,0.05141496658325195,0.07243180274963379,0.270535945892334,0.01713705062866211,0.0509638786315918,feasible_and_dc,True
267,j10_PSP_268,0,inf,inf,,0.05318498611450195,0.011773109436035156,0.26669907569885254,0.0,0.0,feasible_but_not_dc,
268,j10_PSP_269,0,35,35,0.0,0.04966402053833008,0.01092982292175293,0.2723240852355957,0.016196012496948242,0.05007171630859375,feasible_and_dc,True
269,j10_PSP_270,0,inf,inf,,0.11678385734558105,0.011982202529907227,0.2682158946990967,0.0,0.0,feasible_but_not_dc,
