,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
708,j308_1,8,44,44,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03863382339477539,0.05519986152648926
709,j308_1,9,40,39,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03792572021484375,0.05223798751831055
710,j308_2,0,49,49,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03528022766113281,0.051442861557006836
711,j308_2,1,44,43,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03548908233642578,0.054026126861572266
712,j308_2,2,49,46,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03788495063781738,0.05294299125671387
713,j308_2,3,41,37,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.0357060432434082,0.05456113815307617
714,j308_2,4,50,50,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03739190101623535,0.054045915603637695
715,j308_2,5,52,50,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03719186782836914,0.056932926177978516
716,j308_2,6,46,42,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.038336992263793945,0.055242061614990234
717,j308_2,7,39,39,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03597283363342285,0.05675506591796875
718,j308_2,8,48,46,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.03626394271850586,0.05445075035095215
719,j308_2,9,42,38,0.05445718765258789,0.025121212005615234,0.3006289005279541,0.037832021713256836,0.05591607093811035
720,j308_3,0,51,42,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.03647208213806152,0.053855180740356445
721,j308_3,1,55,52,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.03766608238220215,0.05599403381347656
722,j308_3,2,48,43,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.03710603713989258,0.053117990493774414
723,j308_3,3,49,46,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.036750078201293945,0.06475424766540527
724,j308_3,4,52,43,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.03731894493103027,0.05573296546936035
725,j308_3,5,49,46,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.039018869400024414,0.05703997611999512
726,j308_3,6,51,51,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.03700518608093262,0.05363106727600098
727,j308_3,7,49,47,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.038079023361206055,0.05857205390930176
728,j308_3,8,54,51,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.03696179389953613,0.053240060806274414
729,j308_3,9,51,50,0.053733110427856445,0.02397894859313965,0.30639004707336426,0.04196596145629883,0.05565810203552246
