,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
317,j10_PSP_104,7,33,29,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.003724813461303711,0.05371522903442383,feasible_and_dc,True
318,j10_PSP_104,8,33,32,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.003242015838623047,0.05111885070800781,feasible_and_dc,True
319,j10_PSP_104,9,33,33,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.0033349990844726562,0.05221819877624512,feasible_and_dc,True
320,j10_PSP_105,0,27,24,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.005077838897705078,0.1323561668395996,feasible_and_dc,True
321,j10_PSP_105,1,21,19,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.005097389221191406,0.06473994255065918,feasible_and_dc,True
322,j10_PSP_105,2,26,22,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.0038950443267822266,0.08605408668518066,feasible_and_dc,True
323,j10_PSP_105,3,22,18,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.003804922103881836,0.05088472366333008,feasible_and_dc,True
324,j10_PSP_105,4,26,20,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.003396272659301758,0.049639225006103516,feasible_and_dc,True
325,j10_PSP_105,5,26,20,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.0033872127532958984,0.053002119064331055,feasible_and_dc,True
326,j10_PSP_105,6,24,18,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.003348827362060547,0.050479888916015625,feasible_and_dc,True
327,j10_PSP_105,7,25,25,0.0,0.10220003128051758,0.01170802116394043,0.3650801181793213,0.0033311843872070312,0.09724688529968262,feasible_and_dc,True
