instance_name,method,test_sample_id,obj,obj_pi,rel_regret
j10_13,STNU,9,inf,40,100
j10_13,STNU,10,inf,37,100
j10_13,STNU,11,inf,38,100
j10_13,STNU,12,inf,40,100
j10_13,STNU,13,inf,37,100
j10_13,STNU,14,inf,35,100
j10_13,STNU,15,inf,38,100
j10_13,STNU,16,inf,38,100
j10_13,STNU,17,inf,36,100
j10_13,STNU,18,inf,39,100
j10_13,STNU,19,inf,38,100
j10_13,STNU,20,inf,39,100
j10_13,STNU,21,inf,36,100
j10_13,STNU,22,inf,40,100
j10_13,STNU,23,inf,41,100
j10_13,STNU,24,inf,40,100
j10_13,STNU,25,inf,38,100
j10_13,STNU,26,inf,40,100
j10_13,STNU,27,inf,36,100
j10_13,STNU,28,inf,38,100
j10_13,STNU,29,inf,40,100
j10_13,STNU,30,inf,42,100
j10_13,STNU,31,inf,38,100
j10_13,STNU,32,inf,41,100
j10_13,STNU,33,inf,35,100
j10_13,STNU,34,inf,38,100
j10_13,STNU,35,inf,38,100
j10_13,STNU,36,inf,36,100
j10_13,STNU,37,inf,35,100
j10_13,STNU,38,inf,38,100
j10_13,STNU,39,inf,38,100
j10_13,STNU,40,inf,34,100
j10_13,STNU,41,inf,38,100
j10_13,STNU,42,inf,38,100
j10_13,STNU,43,inf,36,100
j10_13,STNU,44,inf,36,100
j10_13,STNU,45,inf,36,100
j10_13,STNU,46,inf,34,100
j10_13,STNU,47,inf,36,100
j10_13,STNU,48,inf,35,100
j10_13,STNU,49,inf,37,100
j10_14,STNU,0,inf,inf,0
j10_14,STNU,1,inf,31,100
j10_14,STNU,2,inf,31,100
j10_14,STNU,3,inf,33,100
j10_14,STNU,4,inf,inf,0
j10_14,STNU,5,inf,31,100
j10_14,STNU,6,inf,31,100
j10_14,STNU,7,inf,32,100
j10_14,STNU,8,inf,inf,0
j10_14,STNU,9,inf,33,100
j10_14,STNU,10,inf,31,100
j10_14,STNU,11,inf,inf,0
j10_14,STNU,12,inf,33,100
j10_14,STNU,13,inf,31,100
j10_14,STNU,14,inf,31,100
j10_14,STNU,15,inf,33,100
j10_14,STNU,16,inf,32,100
j10_14,STNU,17,inf,33,100
j10_14,STNU,18,inf,31,100
j10_14,STNU,19,inf,inf,0
j10_14,STNU,20,inf,inf,0
j10_14,STNU,21,inf,32,100
j10_14,STNU,22,inf,33,100
j10_14,STNU,23,inf,31,100
j10_14,STNU,24,inf,31,100
j10_14,STNU,25,inf,inf,0
j10_14,STNU,26,inf,33,100
j10_14,STNU,27,inf,inf,0
j10_14,STNU,28,inf,inf,0
j10_14,STNU,29,inf,inf,0
j10_14,STNU,30,inf,inf,0
j10_14,STNU,31,inf,inf,0
j10_14,STNU,32,inf,31,100
j10_14,STNU,33,inf,33,100
j10_14,STNU,34,inf,31,100
j10_14,STNU,35,inf,31,100
j10_14,STNU,36,inf,31,100
j10_14,STNU,37,inf,31,100
j10_14,STNU,38,inf,inf,0
j10_14,STNU,39,inf,31,100
j10_14,STNU,40,inf,inf,0
j10_14,STNU,41,inf,32,100
j10_14,STNU,42,inf,31,100
j10_14,STNU,43,inf,33,100
j10_14,STNU,44,inf,32,100
j10_14,STNU,45,inf,inf,0
j10_14,STNU,46,inf,33,100
j10_14,STNU,47,inf,inf,0
j10_14,STNU,48,inf,31,100
j10_14,STNU,49,inf,inf,0
j10_15,STNU,0,inf,33,100
j10_15,STNU,1,inf,34,100
j10_15,STNU,2,inf,42,100
j10_15,STNU,3,inf,30,100
j10_15,STNU,4,inf,39,100
j10_15,STNU,5,inf,34,100
j10_15,STNU,6,inf,40,100
j10_15,STNU,7,inf,36,100
j10_15,STNU,8,inf,31,100
j10_15,STNU,9,inf,34,100
j10_15,STNU,10,inf,32,100
j10_15,STNU,11,inf,37,100
j10_15,STNU,12,inf,37,100
j10_15,STNU,13,inf,33,100
j10_15,STNU,14,inf,34,100
