,instance_folder,instance_name,sample,rel_regret,obj,obj_pi,method,time_limit_initial,time_limit_rescheduling,time_limit_pi
3314,j10,PSP67,14,0.0,inf,inf,reactive,60,10,60
3315,j10,PSP67,15,0.0,inf,inf,reactive,60,10,60
3316,j10,PSP67,16,0.0,inf,inf,reactive,60,10,60
3317,j10,PSP67,17,0.0,inf,inf,reactive,60,10,60
3318,j10,PSP67,18,0.0,inf,inf,reactive,60,10,60
3319,j10,PSP67,19,0.0,inf,inf,reactive,60,10,60
3320,j10,PSP67,20,0.0,inf,inf,reactive,60,10,60
3321,j10,PSP67,21,0.0,inf,inf,reactive,60,10,60
3322,j10,PSP67,22,0.0,inf,inf,reactive,60,10,60
3323,j10,PSP67,23,0.0,inf,inf,reactive,60,10,60
3324,j10,PSP67,24,0.0,inf,inf,reactive,60,10,60
3325,j10,PSP67,25,0.0,inf,inf,reactive,60,10,60
3326,j10,PSP67,26,0.0,inf,inf,reactive,60,10,60
3327,j10,PSP67,27,0.0,inf,inf,reactive,60,10,60
3328,j10,PSP67,28,0.0,inf,inf,reactive,60,10,60
3329,j10,PSP67,29,0.0,inf,inf,reactive,60,10,60
3330,j10,PSP67,30,0.0,inf,inf,reactive,60,10,60
3331,j10,PSP67,31,0.0,inf,inf,reactive,60,10,60
3332,j10,PSP67,32,0.0,inf,inf,reactive,60,10,60
3333,j10,PSP67,33,0.0,inf,inf,reactive,60,10,60
3334,j10,PSP67,34,0.0,inf,inf,reactive,60,10,60
3335,j10,PSP67,35,0.0,inf,inf,reactive,60,10,60
3336,j10,PSP67,36,0.0,inf,inf,reactive,60,10,60
3337,j10,PSP67,37,0.0,inf,inf,reactive,60,10,60
3338,j10,PSP67,38,0.0,inf,inf,reactive,60,10,60
3339,j10,PSP67,39,0.0,inf,inf,reactive,60,10,60
3340,j10,PSP67,40,0.0,inf,inf,reactive,60,10,60
3341,j10,PSP67,41,0.0,inf,inf,reactive,60,10,60
3342,j10,PSP67,42,0.0,inf,inf,reactive,60,10,60
3343,j10,PSP67,43,0.0,inf,inf,reactive,60,10,60
3344,j10,PSP67,44,0.0,inf,inf,reactive,60,10,60
3345,j10,PSP67,45,0.0,inf,inf,reactive,60,10,60
3346,j10,PSP67,46,0.0,inf,inf,reactive,60,10,60
3347,j10,PSP67,47,0.0,inf,inf,reactive,60,10,60
3348,j10,PSP67,48,0.0,inf,inf,reactive,60,10,60
3349,j10,PSP67,49,0.0,inf,inf,reactive,60,10,60
3350,j10,PSP68,0,0.0,inf,inf,reactive,60,10,60
3351,j10,PSP68,1,0.0,inf,inf,reactive,60,10,60
3352,j10,PSP68,2,0.0,inf,inf,reactive,60,10,60
3353,j10,PSP68,3,0.0,inf,inf,reactive,60,10,60
3354,j10,PSP68,4,0.0,inf,inf,reactive,60,10,60
3355,j10,PSP68,5,0.0,inf,inf,reactive,60,10,60
3356,j10,PSP68,6,0.0,inf,inf,reactive,60,10,60
3357,j10,PSP68,7,0.0,inf,inf,reactive,60,10,60
3358,j10,PSP68,8,0.0,inf,inf,reactive,60,10,60
3359,j10,PSP68,9,0.0,inf,inf,reactive,60,10,60
3360,j10,PSP68,10,0.0,inf,inf,reactive,60,10,60
3361,j10,PSP68,11,0.0,inf,inf,reactive,60,10,60
3362,j10,PSP68,12,0.0,inf,inf,reactive,60,10,60
3363,j10,PSP68,13,0.0,inf,inf,reactive,60,10,60
3364,j10,PSP68,14,0.0,inf,inf,reactive,60,10,60
3365,j10,PSP68,15,0.0,inf,inf,reactive,60,10,60
3366,j10,PSP68,16,0.0,inf,inf,reactive,60,10,60
3367,j10,PSP68,17,0.0,inf,inf,reactive,60,10,60
3368,j10,PSP68,18,0.0,inf,inf,reactive,60,10,60
3369,j10,PSP68,19,0.0,inf,inf,reactive,60,10,60
3370,j10,PSP68,20,0.0,inf,inf,reactive,60,10,60
3371,j10,PSP68,21,0.0,inf,inf,reactive,60,10,60
3372,j10,PSP68,22,0.0,inf,inf,reactive,60,10,60
3373,j10,PSP68,23,0.0,inf,inf,reactive,60,10,60
3374,j10,PSP68,24,0.0,inf,inf,reactive,60,10,60
3375,j10,PSP68,25,0.0,inf,inf,reactive,60,10,60
3376,j10,PSP68,26,0.0,inf,inf,reactive,60,10,60
3377,j10,PSP68,27,0.0,inf,inf,reactive,60,10,60
3378,j10,PSP68,28,0.0,inf,inf,reactive,60,10,60
3379,j10,PSP68,29,0.0,inf,inf,reactive,60,10,60
3380,j10,PSP68,30,0.0,inf,inf,reactive,60,10,60
3381,j10,PSP68,31,0.0,inf,inf,reactive,60,10,60
3382,j10,PSP68,32,0.0,inf,inf,reactive,60,10,60
3383,j10,PSP68,33,0.0,inf,inf,reactive,60,10,60
3384,j10,PSP68,34,0.0,inf,inf,reactive,60,10,60
3385,j10,PSP68,35,0.0,inf,inf,reactive,60,10,60
3386,j10,PSP68,36,0.0,inf,inf,reactive,60,10,60
3387,j10,PSP68,37,0.0,inf,inf,reactive,60,10,60
3388,j10,PSP68,38,0.0,inf,inf,reactive,60,10,60
3389,j10,PSP68,39,0.0,inf,inf,reactive,60,10,60
3390,j10,PSP68,40,0.0,inf,inf,reactive,60,10,60
3391,j10,PSP68,41,0.0,inf,inf,reactive,60,10,60
3392,j10,PSP68,42,0.0,inf,inf,reactive,60,10,60
3393,j10,PSP68,43,0.0,inf,inf,reactive,60,10,60
3394,j10,PSP68,44,0.0,inf,inf,reactive,60,10,60
3395,j10,PSP68,45,0.0,inf,inf,reactive,60,10,60
3396,j10,PSP68,46,0.0,inf,inf,reactive,60,10,60
3397,j10,PSP68,47,0.0,inf,inf,reactive,60,10,60
3398,j10,PSP68,48,0.0,inf,inf,reactive,60,10,60
3399,j10,PSP68,49,0.0,inf,inf,reactive,60,10,60
3400,j10,PSP69,0,0.0,44.0,44.0,reactive,60,10,60
3401,j10,PSP69,1,0.0,46.0,46.0,reactive,60,10,60
3402,j10,PSP69,2,2.0833333333333335,49.0,48.0,reactive,60,10,60
3403,j10,PSP69,3,0.0,46.0,46.0,reactive,60,10,60
3404,j10,PSP69,4,2.272727272727273,45.0,44.0,reactive,60,10,60
3405,j10,PSP69,5,0.0,43.0,43.0,reactive,60,10,60
3406,j10,PSP69,6,0.0,44.0,44.0,reactive,60,10,60
3407,j10,PSP69,7,0.0,45.0,45.0,reactive,60,10,60
3408,j10,PSP69,8,0.0,45.0,45.0,reactive,60,10,60
3409,j10,PSP69,9,2.272727272727273,45.0,44.0,reactive,60,10,60
3410,j10,PSP69,10,0.0,48.0,48.0,reactive,60,10,60
3411,j10,PSP69,11,0.0,46.0,46.0,reactive,60,10,60
3412,j10,PSP69,12,0.0,45.0,45.0,reactive,60,10,60
3413,j10,PSP69,13,0.0,44.0,44.0,reactive,60,10,60
3414,j10,PSP69,14,0.0,47.0,47.0,reactive,60,10,60
3415,j10,PSP69,15,0.0,46.0,46.0,reactive,60,10,60
3416,j10,PSP69,16,0.0,51.0,51.0,reactive,60,10,60
3417,j10,PSP69,17,0.0,42.0,42.0,reactive,60,10,60
3418,j10,PSP69,18,100.0,inf,44.0,reactive,60,10,60
3419,j10,PSP69,19,4.3478260869565215,48.0,46.0,reactive,60,10,60
3420,j10,PSP69,20,0.0,46.0,46.0,reactive,60,10,60
3421,j10,PSP69,21,0.0,45.0,45.0,reactive,60,10,60
3422,j10,PSP69,22,0.0,43.0,43.0,reactive,60,10,60
3423,j10,PSP69,23,2.272727272727273,45.0,44.0,reactive,60,10,60
3424,j10,PSP69,24,0.0,44.0,44.0,reactive,60,10,60
3425,j10,PSP69,25,0.0,48.0,48.0,reactive,60,10,60
3426,j10,PSP69,26,2.127659574468085,48.0,47.0,reactive,60,10,60
3427,j10,PSP69,27,100.0,inf,45.0,reactive,60,10,60
3428,j10,PSP69,28,4.651162790697675,45.0,43.0,reactive,60,10,60
3429,j10,PSP69,29,2.127659574468085,48.0,47.0,reactive,60,10,60
3430,j10,PSP69,30,100.0,inf,44.0,reactive,60,10,60
3431,j10,PSP69,31,0.0,49.0,49.0,reactive,60,10,60
3432,j10,PSP69,32,0.0,45.0,45.0,reactive,60,10,60
3433,j10,PSP69,33,2.272727272727273,45.0,44.0,reactive,60,10,60
3434,j10,PSP69,34,0.0,44.0,44.0,reactive,60,10,60
3435,j10,PSP69,35,2.127659574468085,48.0,47.0,reactive,60,10,60
3436,j10,PSP69,36,4.444444444444445,47.0,45.0,reactive,60,10,60
3437,j10,PSP69,37,0.0,45.0,45.0,reactive,60,10,60
3438,j10,PSP69,38,0.0,46.0,46.0,reactive,60,10,60
3439,j10,PSP69,39,0.0,44.0,44.0,reactive,60,10,60
3440,j10,PSP69,40,0.0,47.0,47.0,reactive,60,10,60
3441,j10,PSP69,41,0.0,45.0,45.0,reactive,60,10,60
3442,j10,PSP69,42,0.0,42.0,42.0,reactive,60,10,60
3443,j10,PSP69,43,0.0,49.0,49.0,reactive,60,10,60
3444,j10,PSP69,44,2.3255813953488373,44.0,43.0,reactive,60,10,60
3445,j10,PSP69,45,2.2222222222222223,46.0,45.0,reactive,60,10,60
3446,j10,PSP69,46,0.0,43.0,43.0,reactive,60,10,60
3447,j10,PSP69,47,0.0,46.0,46.0,reactive,60,10,60
3448,j10,PSP69,48,0.0,46.0,46.0,reactive,60,10,60
3449,j10,PSP69,49,100.0,inf,44.0,reactive,60,10,60
3450,j10,PSP70,0,3.7735849056603774,55.0,53.0,reactive,60,10,60
3451,j10,PSP70,1,0.0,57.0,57.0,reactive,60,10,60
3452,j10,PSP70,2,4.25531914893617,49.0,47.0,reactive,60,10,60
3453,j10,PSP70,3,6.818181818181818,47.0,44.0,reactive,60,10,60
3454,j10,PSP70,4,2.0,51.0,50.0,reactive,60,10,60
3455,j10,PSP70,5,0.0,53.0,53.0,reactive,60,10,60
3456,j10,PSP70,6,1.8867924528301887,54.0,53.0,reactive,60,10,60
3457,j10,PSP70,7,0.0,49.0,49.0,reactive,60,10,60
3458,j10,PSP70,8,11.627906976744185,48.0,43.0,reactive,60,10,60
3459,j10,PSP70,9,0.0,53.0,53.0,reactive,60,10,60
3460,j10,PSP70,10,6.25,51.0,48.0,reactive,60,10,60
3461,j10,PSP70,11,4.545454545454546,46.0,44.0,reactive,60,10,60
3462,j10,PSP70,12,6.25,51.0,48.0,reactive,60,10,60
3463,j10,PSP70,13,4.3478260869565215,48.0,46.0,reactive,60,10,60
3464,j10,PSP70,14,4.878048780487805,43.0,41.0,reactive,60,10,60
3465,j10,PSP70,15,0.0,54.0,54.0,reactive,60,10,60
3466,j10,PSP70,16,0.0,54.0,54.0,reactive,60,10,60
3467,j10,PSP70,17,0.0,47.0,47.0,reactive,60,10,60
3468,j10,PSP70,18,0.0,55.0,55.0,reactive,60,10,60
3469,j10,PSP70,19,0.0,49.0,49.0,reactive,60,10,60
3470,j10,PSP70,20,0.0,51.0,51.0,reactive,60,10,60
3471,j10,PSP70,21,2.0,51.0,50.0,reactive,60,10,60
3472,j10,PSP70,22,0.0,57.0,57.0,reactive,60,10,60
3473,j10,PSP70,23,0.0,50.0,50.0,reactive,60,10,60
3474,j10,PSP70,24,1.8518518518518519,55.0,54.0,reactive,60,10,60
3475,j10,PSP70,25,0.0,53.0,53.0,reactive,60,10,60
3476,j10,PSP70,26,0.0,50.0,50.0,reactive,60,10,60
3477,j10,PSP70,27,0.0,54.0,54.0,reactive,60,10,60
3478,j10,PSP70,28,9.090909090909092,48.0,44.0,reactive,60,10,60
3479,j10,PSP70,29,5.555555555555555,57.0,54.0,reactive,60,10,60
3480,j10,PSP70,30,100.0,inf,58.0,reactive,60,10,60
3481,j10,PSP70,31,0.0,50.0,50.0,reactive,60,10,60
3482,j10,PSP70,32,5.660377358490566,56.0,53.0,reactive,60,10,60
3483,j10,PSP70,33,2.127659574468085,48.0,47.0,reactive,60,10,60
3484,j10,PSP70,34,0.0,56.0,56.0,reactive,60,10,60
3485,j10,PSP70,35,6.666666666666667,48.0,45.0,reactive,60,10,60
3486,j10,PSP70,36,2.0,51.0,50.0,reactive,60,10,60
3487,j10,PSP70,37,6.382978723404255,50.0,47.0,reactive,60,10,60
3488,j10,PSP70,38,6.25,51.0,48.0,reactive,60,10,60
3489,j10,PSP70,39,6.122448979591836,52.0,49.0,reactive,60,10,60
3490,j10,PSP70,40,5.882352941176471,54.0,51.0,reactive,60,10,60
3491,j10,PSP70,41,0.0,53.0,53.0,reactive,60,10,60
3492,j10,PSP70,42,6.818181818181818,47.0,44.0,reactive,60,10,60
3493,j10,PSP70,43,100.0,inf,58.0,reactive,60,10,60
3494,j10,PSP70,44,100.0,inf,58.0,reactive,60,10,60
3495,j10,PSP70,45,6.521739130434782,49.0,46.0,reactive,60,10,60
3496,j10,PSP70,46,1.8518518518518519,55.0,54.0,reactive,60,10,60
3497,j10,PSP70,47,0.0,49.0,49.0,reactive,60,10,60
3498,j10,PSP70,48,2.0,51.0,50.0,reactive,60,10,60
3499,j10,PSP70,49,100.0,inf,58.0,reactive,60,10,60
3500,j10,PSP71,0,0.0,inf,inf,reactive,60,10,60
3501,j10,PSP71,1,0.0,inf,inf,reactive,60,10,60
3502,j10,PSP71,2,0.0,inf,inf,reactive,60,10,60
3503,j10,PSP71,3,0.0,inf,inf,reactive,60,10,60
3504,j10,PSP71,4,0.0,inf,inf,reactive,60,10,60
3505,j10,PSP71,5,0.0,inf,inf,reactive,60,10,60
3506,j10,PSP71,6,0.0,inf,inf,reactive,60,10,60
3507,j10,PSP71,7,0.0,inf,inf,reactive,60,10,60
3508,j10,PSP71,8,0.0,inf,inf,reactive,60,10,60
3509,j10,PSP71,9,0.0,inf,inf,reactive,60,10,60
3510,j10,PSP71,10,0.0,inf,inf,reactive,60,10,60
3511,j10,PSP71,11,0.0,inf,inf,reactive,60,10,60
3512,j10,PSP71,12,0.0,inf,inf,reactive,60,10,60
3513,j10,PSP71,13,0.0,inf,inf,reactive,60,10,60
3514,j10,PSP71,14,0.0,inf,inf,reactive,60,10,60
3515,j10,PSP71,15,0.0,inf,inf,reactive,60,10,60
3516,j10,PSP71,16,0.0,inf,inf,reactive,60,10,60
3517,j10,PSP71,17,0.0,inf,inf,reactive,60,10,60
3518,j10,PSP71,18,0.0,inf,inf,reactive,60,10,60
3519,j10,PSP71,19,0.0,inf,inf,reactive,60,10,60
3520,j10,PSP71,20,0.0,inf,inf,reactive,60,10,60
3521,j10,PSP71,21,0.0,inf,inf,reactive,60,10,60
3522,j10,PSP71,22,0.0,inf,inf,reactive,60,10,60
3523,j10,PSP71,23,0.0,inf,inf,reactive,60,10,60
3524,j10,PSP71,24,0.0,inf,inf,reactive,60,10,60
3525,j10,PSP71,25,0.0,inf,inf,reactive,60,10,60
3526,j10,PSP71,26,0.0,inf,inf,reactive,60,10,60
3527,j10,PSP71,27,0.0,inf,inf,reactive,60,10,60
3528,j10,PSP71,28,0.0,inf,inf,reactive,60,10,60
3529,j10,PSP71,29,0.0,inf,inf,reactive,60,10,60
3530,j10,PSP71,30,0.0,inf,inf,reactive,60,10,60
3531,j10,PSP71,31,0.0,inf,inf,reactive,60,10,60
3532,j10,PSP71,32,0.0,inf,inf,reactive,60,10,60
3533,j10,PSP71,33,0.0,inf,inf,reactive,60,10,60
3534,j10,PSP71,34,0.0,inf,inf,reactive,60,10,60
3535,j10,PSP71,35,0.0,inf,inf,reactive,60,10,60
3536,j10,PSP71,36,0.0,inf,inf,reactive,60,10,60
3537,j10,PSP71,37,0.0,inf,inf,reactive,60,10,60
3538,j10,PSP71,38,0.0,inf,inf,reactive,60,10,60
3539,j10,PSP71,39,0.0,inf,inf,reactive,60,10,60
3540,j10,PSP71,40,0.0,inf,inf,reactive,60,10,60
3541,j10,PSP71,41,0.0,inf,inf,reactive,60,10,60
3542,j10,PSP71,42,0.0,inf,inf,reactive,60,10,60
3543,j10,PSP71,43,0.0,inf,inf,reactive,60,10,60
3544,j10,PSP71,44,0.0,inf,inf,reactive,60,10,60
3545,j10,PSP71,45,0.0,inf,inf,reactive,60,10,60
3546,j10,PSP71,46,0.0,inf,inf,reactive,60,10,60
3547,j10,PSP71,47,0.0,inf,inf,reactive,60,10,60
3548,j10,PSP71,48,0.0,inf,inf,reactive,60,10,60
3549,j10,PSP71,49,0.0,inf,inf,reactive,60,10,60
3550,j10,PSP72,0,0.0,inf,inf,reactive,60,10,60
3551,j10,PSP72,1,0.0,inf,inf,reactive,60,10,60
3552,j10,PSP72,2,0.0,inf,inf,reactive,60,10,60
3553,j10,PSP72,3,0.0,inf,inf,reactive,60,10,60
3554,j10,PSP72,4,0.0,inf,inf,reactive,60,10,60
3555,j10,PSP72,5,0.0,inf,inf,reactive,60,10,60
3556,j10,PSP72,6,0.0,inf,inf,reactive,60,10,60
3557,j10,PSP72,7,0.0,inf,inf,reactive,60,10,60
3558,j10,PSP72,8,0.0,inf,inf,reactive,60,10,60
3559,j10,PSP72,9,0.0,inf,inf,reactive,60,10,60
3560,j10,PSP72,10,0.0,inf,inf,reactive,60,10,60
3561,j10,PSP72,11,0.0,inf,inf,reactive,60,10,60
3562,j10,PSP72,12,0.0,inf,inf,reactive,60,10,60
3563,j10,PSP72,13,0.0,inf,inf,reactive,60,10,60
3564,j10,PSP72,14,0.0,inf,inf,reactive,60,10,60
3565,j10,PSP72,15,0.0,inf,inf,reactive,60,10,60
3566,j10,PSP72,16,0.0,inf,inf,reactive,60,10,60
3567,j10,PSP72,17,0.0,inf,inf,reactive,60,10,60
3568,j10,PSP72,18,0.0,inf,inf,reactive,60,10,60
3569,j10,PSP72,19,0.0,inf,inf,reactive,60,10,60
3570,j10,PSP72,20,0.0,inf,inf,reactive,60,10,60
3571,j10,PSP72,21,0.0,inf,inf,reactive,60,10,60
3572,j10,PSP72,22,0.0,inf,inf,reactive,60,10,60
3573,j10,PSP72,23,0.0,inf,inf,reactive,60,10,60
3574,j10,PSP72,24,0.0,inf,inf,reactive,60,10,60
3575,j10,PSP72,25,0.0,inf,inf,reactive,60,10,60
3576,j10,PSP72,26,0.0,inf,inf,reactive,60,10,60
3577,j10,PSP72,27,0.0,inf,inf,reactive,60,10,60
3578,j10,PSP72,28,0.0,inf,inf,reactive,60,10,60
3579,j10,PSP72,29,0.0,inf,inf,reactive,60,10,60
3580,j10,PSP72,30,0.0,inf,inf,reactive,60,10,60
3581,j10,PSP72,31,0.0,inf,inf,reactive,60,10,60
3582,j10,PSP72,32,0.0,inf,inf,reactive,60,10,60
3583,j10,PSP72,33,0.0,inf,inf,reactive,60,10,60
3584,j10,PSP72,34,0.0,inf,inf,reactive,60,10,60
3585,j10,PSP72,35,0.0,inf,inf,reactive,60,10,60
3586,j10,PSP72,36,0.0,inf,inf,reactive,60,10,60
3587,j10,PSP72,37,0.0,inf,inf,reactive,60,10,60
3588,j10,PSP72,38,0.0,inf,inf,reactive,60,10,60
3589,j10,PSP72,39,0.0,inf,inf,reactive,60,10,60
3590,j10,PSP72,40,0.0,inf,inf,reactive,60,10,60
3591,j10,PSP72,41,0.0,inf,inf,reactive,60,10,60
3592,j10,PSP72,42,0.0,inf,inf,reactive,60,10,60
3593,j10,PSP72,43,0.0,inf,inf,reactive,60,10,60
3594,j10,PSP72,44,0.0,inf,inf,reactive,60,10,60
3595,j10,PSP72,45,0.0,inf,inf,reactive,60,10,60
3596,j10,PSP72,46,0.0,inf,inf,reactive,60,10,60
3597,j10,PSP72,47,0.0,inf,inf,reactive,60,10,60
3598,j10,PSP72,48,0.0,inf,inf,reactive,60,10,60
3599,j10,PSP72,49,0.0,inf,inf,reactive,60,10,60
3600,j10,PSP73,0,7.142857142857143,30.0,28.0,reactive,60,10,60
3601,j10,PSP73,1,100.0,inf,30.0,reactive,60,10,60
3602,j10,PSP73,2,14.814814814814815,31.0,27.0,reactive,60,10,60
3603,j10,PSP73,3,6.896551724137931,31.0,29.0,reactive,60,10,60
3604,j10,PSP73,4,0.0,26.0,26.0,reactive,60,10,60
3605,j10,PSP73,5,19.23076923076923,31.0,26.0,reactive,60,10,60
3606,j10,PSP73,6,100.0,inf,33.0,reactive,60,10,60
3607,j10,PSP73,7,100.0,inf,33.0,reactive,60,10,60
3608,j10,PSP73,8,100.0,inf,28.0,reactive,60,10,60
3609,j10,PSP73,9,3.5714285714285716,29.0,28.0,reactive,60,10,60
3610,j10,PSP73,10,7.142857142857143,30.0,28.0,reactive,60,10,60
3611,j10,PSP73,11,0.0,31.0,31.0,reactive,60,10,60
3612,j10,PSP73,12,6.896551724137931,31.0,29.0,reactive,60,10,60
3613,j10,PSP73,13,10.714285714285714,31.0,28.0,reactive,60,10,60
3614,j10,PSP73,14,100.0,inf,31.0,reactive,60,10,60
3615,j10,PSP73,15,15.384615384615385,30.0,26.0,reactive,60,10,60
3616,j10,PSP73,16,0.0,27.0,27.0,reactive,60,10,60
3617,j10,PSP73,17,7.6923076923076925,28.0,26.0,reactive,60,10,60
3618,j10,PSP73,18,0.0,31.0,31.0,reactive,60,10,60
3619,j10,PSP73,19,100.0,inf,31.0,reactive,60,10,60
3620,j10,PSP73,20,100.0,inf,31.0,reactive,60,10,60
3621,j10,PSP73,21,7.142857142857143,30.0,28.0,reactive,60,10,60
3622,j10,PSP73,22,100.0,inf,28.0,reactive,60,10,60
3623,j10,PSP73,23,14.814814814814815,31.0,27.0,reactive,60,10,60
3624,j10,PSP73,24,100.0,inf,34.0,reactive,60,10,60
3625,j10,PSP73,25,11.538461538461538,29.0,26.0,reactive,60,10,60
3626,j10,PSP73,26,0.0,32.0,32.0,reactive,60,10,60
3627,j10,PSP73,27,10.714285714285714,31.0,28.0,reactive,60,10,60
3628,j10,PSP73,28,3.5714285714285716,29.0,28.0,reactive,60,10,60
3629,j10,PSP73,29,15.384615384615385,30.0,26.0,reactive,60,10,60
3630,j10,PSP73,30,100.0,inf,32.0,reactive,60,10,60
3631,j10,PSP73,31,11.538461538461538,29.0,26.0,reactive,60,10,60
3632,j10,PSP73,32,11.538461538461538,29.0,26.0,reactive,60,10,60
3633,j10,PSP73,33,100.0,inf,33.0,reactive,60,10,60
3634,j10,PSP73,34,100.0,inf,31.0,reactive,60,10,60
3635,j10,PSP73,35,100.0,inf,33.0,reactive,60,10,60
3636,j10,PSP73,36,100.0,inf,33.0,reactive,60,10,60
3637,j10,PSP73,37,0.0,27.0,27.0,reactive,60,10,60
3638,j10,PSP73,38,100.0,inf,34.0,reactive,60,10,60
3639,j10,PSP73,39,0.0,28.0,28.0,reactive,60,10,60
3640,j10,PSP73,40,3.225806451612903,32.0,31.0,reactive,60,10,60
3641,j10,PSP73,41,11.11111111111111,30.0,27.0,reactive,60,10,60
3642,j10,PSP73,42,100.0,inf,31.0,reactive,60,10,60
3643,j10,PSP73,43,11.11111111111111,30.0,27.0,reactive,60,10,60
3644,j10,PSP73,44,0.0,28.0,28.0,reactive,60,10,60
3645,j10,PSP73,45,10.344827586206897,32.0,29.0,reactive,60,10,60
3646,j10,PSP73,46,100.0,inf,30.0,reactive,60,10,60
3647,j10,PSP73,47,100.0,inf,28.0,reactive,60,10,60
3648,j10,PSP73,48,100.0,inf,32.0,reactive,60,10,60
3649,j10,PSP73,49,14.814814814814815,31.0,27.0,reactive,60,10,60
3650,j10,PSP74,0,0.0,inf,inf,reactive,60,10,60
3651,j10,PSP74,1,0.0,inf,inf,reactive,60,10,60
3652,j10,PSP74,2,0.0,inf,inf,reactive,60,10,60
3653,j10,PSP74,3,0.0,inf,inf,reactive,60,10,60
3654,j10,PSP74,4,0.0,inf,inf,reactive,60,10,60
3655,j10,PSP74,5,0.0,inf,inf,reactive,60,10,60
3656,j10,PSP74,6,0.0,inf,inf,reactive,60,10,60
3657,j10,PSP74,7,0.0,inf,inf,reactive,60,10,60
3658,j10,PSP74,8,0.0,inf,inf,reactive,60,10,60
3659,j10,PSP74,9,0.0,inf,inf,reactive,60,10,60
3660,j10,PSP74,10,0.0,inf,inf,reactive,60,10,60
3661,j10,PSP74,11,0.0,inf,inf,reactive,60,10,60
3662,j10,PSP74,12,0.0,inf,inf,reactive,60,10,60
3663,j10,PSP74,13,0.0,inf,inf,reactive,60,10,60
3664,j10,PSP74,14,0.0,inf,inf,reactive,60,10,60
3665,j10,PSP74,15,0.0,inf,inf,reactive,60,10,60
3666,j10,PSP74,16,0.0,inf,inf,reactive,60,10,60
3667,j10,PSP74,17,0.0,inf,inf,reactive,60,10,60
3668,j10,PSP74,18,0.0,inf,inf,reactive,60,10,60
3669,j10,PSP74,19,0.0,inf,inf,reactive,60,10,60
3670,j10,PSP74,20,0.0,inf,inf,reactive,60,10,60
3671,j10,PSP74,21,0.0,inf,inf,reactive,60,10,60
3672,j10,PSP74,22,0.0,inf,inf,reactive,60,10,60
3673,j10,PSP74,23,0.0,inf,inf,reactive,60,10,60
3674,j10,PSP74,24,0.0,inf,inf,reactive,60,10,60
3675,j10,PSP74,25,0.0,inf,inf,reactive,60,10,60
3676,j10,PSP74,26,0.0,inf,inf,reactive,60,10,60
3677,j10,PSP74,27,0.0,inf,inf,reactive,60,10,60
3678,j10,PSP74,28,0.0,inf,inf,reactive,60,10,60
3679,j10,PSP74,29,0.0,inf,inf,reactive,60,10,60
3680,j10,PSP74,30,0.0,inf,inf,reactive,60,10,60
3681,j10,PSP74,31,0.0,inf,inf,reactive,60,10,60
3682,j10,PSP74,32,0.0,inf,inf,reactive,60,10,60
3683,j10,PSP74,33,0.0,inf,inf,reactive,60,10,60
3684,j10,PSP74,34,0.0,inf,inf,reactive,60,10,60
3685,j10,PSP74,35,0.0,inf,inf,reactive,60,10,60
3686,j10,PSP74,36,0.0,inf,inf,reactive,60,10,60
3687,j10,PSP74,37,0.0,inf,inf,reactive,60,10,60
3688,j10,PSP74,38,0.0,inf,inf,reactive,60,10,60
3689,j10,PSP74,39,0.0,inf,inf,reactive,60,10,60
3690,j10,PSP74,40,0.0,inf,inf,reactive,60,10,60
3691,j10,PSP74,41,0.0,inf,inf,reactive,60,10,60
3692,j10,PSP74,42,0.0,inf,inf,reactive,60,10,60
3693,j10,PSP74,43,0.0,inf,inf,reactive,60,10,60
3694,j10,PSP74,44,0.0,inf,inf,reactive,60,10,60
3695,j10,PSP74,45,0.0,inf,inf,reactive,60,10,60
3696,j10,PSP74,46,0.0,inf,inf,reactive,60,10,60
3697,j10,PSP74,47,0.0,inf,inf,reactive,60,10,60
3698,j10,PSP74,48,0.0,inf,inf,reactive,60,10,60
3699,j10,PSP74,49,0.0,inf,inf,reactive,60,10,60
3700,j10,PSP75,0,3.7037037037037037,28.0,27.0,reactive,60,10,60
3701,j10,PSP75,1,0.0,27.0,27.0,reactive,60,10,60
3702,j10,PSP75,2,100.0,inf,29.0,reactive,60,10,60
3703,j10,PSP75,3,7.407407407407407,29.0,27.0,reactive,60,10,60
3704,j10,PSP75,4,100.0,inf,30.0,reactive,60,10,60
3705,j10,PSP75,5,7.6923076923076925,28.0,26.0,reactive,60,10,60
3706,j10,PSP75,6,7.407407407407407,29.0,27.0,reactive,60,10,60
3707,j10,PSP75,7,0.0,26.0,26.0,reactive,60,10,60
3708,j10,PSP75,8,0.0,29.0,29.0,reactive,60,10,60
3709,j10,PSP75,9,0.0,26.0,26.0,reactive,60,10,60
3710,j10,PSP75,10,0.0,27.0,27.0,reactive,60,10,60
3711,j10,PSP75,11,100.0,inf,29.0,reactive,60,10,60
3712,j10,PSP75,12,0.0,27.0,27.0,reactive,60,10,60
3713,j10,PSP75,13,100.0,inf,27.0,reactive,60,10,60
3714,j10,PSP75,14,0.0,26.0,26.0,reactive,60,10,60
3715,j10,PSP75,15,0.0,27.0,27.0,reactive,60,10,60
3716,j10,PSP75,16,0.0,28.0,28.0,reactive,60,10,60
3717,j10,PSP75,17,0.0,26.0,26.0,reactive,60,10,60
3718,j10,PSP75,18,8.333333333333334,26.0,24.0,reactive,60,10,60
